0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,2.0,2.0,4.0,4.0,0.0,6.0,2.0,2.0,22.0,16.0,22.0,1.0,16.0,22.0,1.0,16.0,1.0,2.0,6.0,16.0,1.0,16.0,16.0,0.0,2.0,0.0,22.0,22.0,22.0,0.0,1.0,16.0,2.0,0.0,16.0,22.0,16.0,16.0,0.0,22.0,2.0,22.0,22.0,16.0,2.0,16.0,1.0,0.0,0.0,16.0,0.0,6.0,1.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,22.0,16.0,2.0,1.0,0.0,1.0,22.0,0.0,22.0,22.0,22.0,0.0,6.0,22.0,16.0,6.0,6.0,0.0,22.0,16.0,16.0,2.0,1.0,22.0,2.0,0.0,22.0,1.0,22.0,2.0,2.0,2.0,22.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,22.0,1.0,22.0,
